,EEG.Fp1,EEG.Fz,EEG.F3,EEG.F7,EEG.FT9,EEG.FC5,EEG.FC1,EEG.C3,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.Pz,EEG.P3,EEG.P7,EEG.O1,EEG.Oz,EEG.O2,EEG.P4,EEG.P8,EEG.TP10,EEG.CP6,EEG.CP2,EEG.C4,EEG.T8,EEG.FT10,EEG.FC6,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.AF7,EEG.AF3,EEG.AFz,EEG.F1,EEG.F5,EEG.FT7,EEG.FC3,EEG.C1,EEG.C5,EEG.TP7,EEG.CP3,EEG.P1,EEG.P5,EEG.PO7,EEG.PO3,EEG.POz,EEG.PO4,EEG.PO8,EEG.P6,EEG.P2,EEG.CPz,EEG.CP4,EEG.TP8,EEG.C6,EEG.C2,EEG.FC4,EEG.FT8,EEG.F6,EEG.AF8,EEG.AF4,EEG.F2,EEG.FCz,number
0,0.041536935,0.013576502,0.038103294,0.02299143,0.023435688,0.032878738,0.009130503,0.013144531,0.028498542,0.060370658,0.018054932,0.0077307,0.019064363,0.024548462,0.035198506,0.056536566,0.038835928,0.04869536,0.02881469,0.036861468,0.12848458,0.03212848,0.011606497,0.014122411,0.052042603,0.022798976,0.019170815,0.0072312,0.014781792,0.018903375,0.028154729,0.030185143,0.027500685,0.017136076,0.009931956,0.027919743,0.024045924,0.02478858,0.0056883246,0.023809936,0.022984218,0.007940463,0.010482024,0.016146326,0.031257004,0.022998413,0.020442924,0.026292777,0.03334535,0.028823392,0.014541654,0.0065001887,0.011708663,0.024954285,0.03560234,0.005413504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.05469891,0.01296166,0.049381394,0.023830019,0.021247942,0.030012328,0.009564235,0.017537432,0.023650514,0.05727018,0.027535697,0.0074227443,0.016825922,0.026512029,0.039444976,0.03369156,0.034512717,0.044632427,0.028610477,0.033111356,0.10796562,0.029652335,0.012956755,0.017356198,0.04253001,0.015305417,0.016776657,0.007494501,0.013813251,0.01877326,0.03265242,0.042329412,0.045122255,0.024476904,0.016746288,0.056548994,0.033386722,0.040891577,0.010448731,0.027375389,0.03326025,0.01393485,0.012115732,0.034017026,0.03331743,0.018538613,0.020415558,0.022059258,0.030834734,0.02695738,0.017932406,0.0076801656,0.015111755,0.03277671,0.033974793,0.005826957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
