,EEG.Fp1,EEG.Fz,EEG.F3,EEG.F7,EEG.FT9,EEG.FC5,EEG.FC1,EEG.C3,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.Pz,EEG.P3,EEG.P7,EEG.O1,EEG.Oz,EEG.O2,EEG.P4,EEG.P8,EEG.TP10,EEG.CP6,EEG.CP2,EEG.C4,EEG.T8,EEG.FT10,EEG.FC6,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.AF7,EEG.AF3,EEG.AFz,EEG.F1,EEG.F5,EEG.FT7,EEG.FC3,EEG.C1,EEG.C5,EEG.TP7,EEG.CP3,EEG.P1,EEG.P5,EEG.PO7,EEG.PO3,EEG.POz,EEG.PO4,EEG.PO8,EEG.P6,EEG.P2,EEG.CPz,EEG.CP4,EEG.TP8,EEG.C6,EEG.C2,EEG.FC4,EEG.FT8,EEG.F6,EEG.AF8,EEG.AF4,EEG.F2,EEG.FCz,number
20,0.06341978,0.015579223,0.046016794,0.021598056,0.025867412,0.05120269,0.009409673,0.018355262,0.026392732,0.056921817,0.01946711,0.0077428566,0.019511763,0.024450965,0.027762128,0.06560503,0.042470366,0.05113128,0.032671213,0.048480056,0.14644127,0.048006944,0.010489128,0.016337462,0.07440129,0.027251352,0.02157426,0.009361373,0.01548488,0.023958925,0.030770618,0.04517034,0.025710516,0.017403021,0.011882768,0.028899357,0.023626607,0.0342189,0.0066982186,0.028181141,0.029334085,0.0074245916,0.011735934,0.019925047,0.027092272,0.026812086,0.025501505,0.03331794,0.043593556,0.030308299,0.013579059,0.0068063834,0.0120648,0.031803336,0.04149153,0.005503797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,0.060889043,0.016661456,0.058369033,0.02734392,0.02493457,0.041187607,0.01043987,0.017633794,0.029806336,0.07153259,0.02195315,0.0060863676,0.021387767,0.01740284,0.048957273,0.06840518,0.038365524,0.053954836,0.029944232,0.034432217,0.16870505,0.02959895,0.014744503,0.016139226,0.05980516,0.031146001,0.023244454,0.009372467,0.016824242,0.020906635,0.032183163,0.044519223,0.027128534,0.018346198,0.012718149,0.033534575,0.021077072,0.03220822,0.006309867,0.028262435,0.0260009,0.0098179,0.011277694,0.016120292,0.028419618,0.020984432,0.02613991,0.031686492,0.040727284,0.036143582,0.013036427,0.00790666,0.011515642,0.032809783,0.038010374,0.0054596826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,0.049448572,0.018401045,0.044964112,0.019625148,0.025203863,0.04173329,0.009319316,0.014996579,0.0314166,0.053795315,0.016248878,0.00605735,0.01667321,0.014339133,0.04006518,0.04384165,0.04165114,0.04533794,0.02589032,0.046066772,0.14893247,0.036217447,0.010983675,0.011735491,0.061760604,0.024603708,0.019537687,0.0076061403,0.01534421,0.022010095,0.030668817,0.04254116,0.03126689,0.013614743,0.012152046,0.029218521,0.020821836,0.024320306,0.0063893273,0.022798503,0.025795106,0.0059580486,0.010591823,0.0148687335,0.024159446,0.020800052,0.020881806,0.026321793,0.029485302,0.028503362,0.013131808,0.005963715,0.010934494,0.027564082,0.02542656,0.007274481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,0.046434674,0.015990444,0.04316728,0.017410366,0.023680463,0.026989311,0.007883557,0.014388235,0.023212168,0.054608837,0.018295668,0.0066097155,0.01531687,0.013837673,0.042849526,0.043441623,0.03772416,0.035590645,0.028108334,0.032051653,0.13099049,0.041902985,0.013678277,0.015152379,0.07201809,0.02436325,0.020286381,0.0076284804,0.016221207,0.018204387,0.029981123,0.047366142,0.03558552,0.015381097,0.010988128,0.025587711,0.024446912,0.026810024,0.006703917,0.026724385,0.023792844,0.0057201628,0.0089265425,0.016121242,0.024767125,0.019516466,0.020207923,0.023219446,0.03163029,0.025794813,0.011862872,0.007956579,0.010780113,0.026659071,0.029250072,0.007400571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,0.04536022,0.012799292,0.040664405,0.017759059,0.024799678,0.024147475,0.0080863135,0.01340468,0.02744652,0.05094077,0.018979223,0.0056591006,0.015691124,0.0142652625,0.032957852,0.04461908,0.040458824,0.037291963,0.029704662,0.035354152,0.12740175,0.028482791,0.011511916,0.0147473,0.059604805,0.025915584,0.020249443,0.007016742,0.013314154,0.019009173,0.033344757,0.03277516,0.03559423,0.0160186,0.012832499,0.025610855,0.023754347,0.029861001,0.007451444,0.028743515,0.017414594,0.0050759376,0.010077173,0.013926826,0.028943393,0.016566327,0.01422259,0.021132234,0.025347646,0.029605933,0.01243937,0.0063641523,0.010732084,0.028382497,0.03969004,0.0073125446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,0.029780189,0.012236133,0.034038834,0.014778579,0.018844882,0.020932663,0.0073831123,0.010615576,0.026718045,0.05071545,0.016504485,0.0043272437,0.013305191,0.014591917,0.04157443,0.038551062,0.032551706,0.038347326,0.024705306,0.029768674,0.111334994,0.040448584,0.012330457,0.013640118,0.051421203,0.01958402,0.019229393,0.005497792,0.011403039,0.017345473,0.033195436,0.030729737,0.026565146,0.016046373,0.013410442,0.019662116,0.022472285,0.02869325,0.005712774,0.029026074,0.02154496,0.0042100083,0.008862621,0.0120660635,0.019356797,0.013509066,0.015908403,0.01877733,0.02163198,0.031523086,0.009687271,0.005047481,0.0109887915,0.024990555,0.03378904,0.0071285935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,0.030141642,0.0099510485,0.045895237,0.012800553,0.019826444,0.014695555,0.0067604827,0.008175879,0.019444251,0.04324812,0.023023983,0.0033893867,0.013148499,0.012563089,0.038294118,0.032737717,0.030026143,0.034807853,0.0252806,0.02218016,0.11752569,0.03596055,0.008727663,0.011345243,0.0616047,0.014805483,0.014398292,0.0061805043,0.010645395,0.017969316,0.027544107,0.033314615,0.029158669,0.011244447,0.010030776,0.020159185,0.018736579,0.020028593,0.005051881,0.03066799,0.019713143,0.0040188828,0.0063888337,0.00892707,0.012260281,0.013338978,0.015572051,0.0143486615,0.02288406,0.020654634,0.009709113,0.0044269874,0.010795701,0.026860844,0.026885556,0.005109973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,0.022040118,0.0067714513,0.032254837,0.010713853,0.01590365,0.016172197,0.0052434243,0.008149157,0.020430485,0.032532897,0.014938596,0.0034179185,0.009408219,0.008945265,0.042355232,0.027608324,0.02680294,0.03249418,0.016969657,0.029081123,0.106773935,0.032227404,0.009499941,0.012976617,0.04227446,0.0114514725,0.011579516,0.005887933,0.013177158,0.018347362,0.028151415,0.032677244,0.024065696,0.012508187,0.0094283065,0.017203402,0.01894953,0.020453999,0.004668717,0.034225162,0.015823355,0.0035943545,0.0059663607,0.00885036,0.0148459785,0.012265037,0.01319644,0.013522394,0.023799213,0.020849029,0.0069929464,0.0035543002,0.008135401,0.020339126,0.022737313,0.005092215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,0.016989319,0.0068818964,0.035067197,0.009904279,0.012859282,0.014821733,0.0049975584,0.007344995,0.014683596,0.032973934,0.012112753,0.00283782,0.0061397804,0.007330298,0.03425723,0.020389402,0.02047095,0.021510135,0.018597824,0.020166984,0.103290565,0.024013251,0.006359657,0.0117856,0.047203913,0.014305393,0.013807158,0.003921088,0.009818736,0.014995247,0.024681365,0.028086137,0.020794708,0.010881726,0.009262758,0.013928092,0.014545874,0.01787191,0.003380808,0.02961705,0.0151909655,0.003026024,0.006021329,0.0064633857,0.015124245,0.010666643,0.009565365,0.013029239,0.017238598,0.017066233,0.0068891644,0.0037722907,0.0071396898,0.015985917,0.018761069,0.0045413617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,0.018028796,0.0053402917,0.027402105,0.007360268,0.012193539,0.01563288,0.00400279,0.0063115135,0.014217214,0.026981195,0.008665497,0.002353264,0.0073654316,0.004551288,0.027489355,0.015665134,0.017871287,0.026485989,0.01478383,0.025089487,0.098513156,0.01396695,0.007103674,0.011749913,0.03774958,0.010172836,0.010169896,0.0029356105,0.0078070993,0.007527101,0.022034073,0.021920824,0.013103694,0.007233313,0.006662881,0.011689257,0.015280812,0.014218063,0.0024086658,0.020625219,0.015638376,0.002749962,0.0049123527,0.0067774532,0.014040241,0.006797892,0.010454306,0.009632157,0.012565977,0.013473068,0.0061924704,0.003398373,0.0062537706,0.01327388,0.015198253,0.0039681424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.026220992,0.0045323092,0.014793722,0.010514647,0.009644757,0.013253494,0.004569552,0.008527454,0.008736958,0.027181797,0.009675482,0.0028187365,0.005868204,0.00889971,0.019717678,0.015002382,0.016936002,0.024511298,0.011864655,0.014223523,0.068029195,0.0115045495,0.0041728923,0.0075867,0.026951874,0.0065908316,0.008860281,0.0020865542,0.0051876707,0.0050230464,0.0148040345,0.0124067115,0.017359056,0.015440412,0.007123687,0.02113745,0.011181466,0.018719917,0.005353105,0.018150184,0.016013883,0.007225843,0.0056124544,0.013997996,0.01489554,0.0068014464,0.008115296,0.011105493,0.016790016,0.019054811,0.009237541,0.0037292284,0.006570882,0.01956655,0.015255241,0.0027381633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0.030346273,0.008196044,0.020209294,0.012894141,0.011650051,0.016838664,0.0064778817,0.00961718,0.00951741,0.027305475,0.0109924665,0.0045056003,0.007034208,0.01334811,0.023384292,0.025527462,0.020176932,0.023710815,0.013882654,0.0179446,0.07785548,0.01824927,0.0046261037,0.009227291,0.025470115,0.0067606647,0.010594291,0.0024750738,0.0058951983,0.008107263,0.017423633,0.017077224,0.019549662,0.012103137,0.0075948546,0.027606988,0.017694378,0.027048359,0.0069824182,0.017382894,0.015115763,0.009438496,0.0072808503,0.024501527,0.018819649,0.015772667,0.010154681,0.013326047,0.01903368,0.017803764,0.010392894,0.004529087,0.008912422,0.024945432,0.017000256,0.0030043123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,0.03617474,0.008464617,0.021400249,0.011908647,0.01281624,0.0144698955,0.005703741,0.010046627,0.011978865,0.04345905,0.01330297,0.005516631,0.008164998,0.012342253,0.028449064,0.024375869,0.024289837,0.033036277,0.014436433,0.026344335,0.07913758,0.025083,0.0062883664,0.00985292,0.029972311,0.009262954,0.0096949395,0.0030402935,0.0055897543,0.0065098745,0.018993828,0.018650485,0.020498995,0.014352333,0.006268065,0.034932353,0.016071096,0.034098826,0.007186837,0.017427398,0.01791932,0.010607447,0.00890044,0.02205762,0.024637436,0.014764065,0.012088339,0.015616374,0.023350563,0.019790387,0.010349948,0.005281072,0.010513325,0.02374164,0.019267399,0.0031663044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
